0  1:0.4030419061905257  2:-0.4049262370417755  3:-0.5087678761231648  4:-0.21645169458063304  5:-0.0778827459488726  6:-0.1963387033052417  7:0.2316679758177187  8:0.7213173203398042  9:-0.12743132814471275  10:-0.4266884165023011  11:-0.24938699562318015  12:0.1590738029547125  13:-0.16861064921403385  14:-0.11394109839332679
0  1:-0.04356852631578948  2:0.02705678378378379  3:-0.030063583333333328  4:-0.09903748571428571  5:-0.006979382352941179  6:-0.09151593939393939  7:0.09181240625000002  8:-0.026773128897193684  9:0.01530683641629794  10:-0.028930390368178793  11:0.09829326805672958  12:-0.08794789149940055  13:-0.02449213220967066  14:-0.17317159309253785
0  1:0.0445763821585522  2:-0.03250323928070084  3:0.15060662825991675  4:-0.1496578363106979  5:-0.05296854842015701  6:-0.0601976999581615  7:-0.16013396673652203  8:0.2973217051109035  9:-0.18968626822680673  10:-0.3651733497698883  11:-0.15922274219968074  12:0.1765470089530881  13:0.2694018732293348  14:0.03932887485618009
0  1:0.03150053237136232  2:-0.284459863514402  3:-0.019395623274161736  4:0.08581669882596038  5:0.06718130985806549  6:-0.39876015629669487  7:-0.2256247685733071  8:0.508590352071006  9:-0.15223009387494002  10:0.12391587771203147  11:-0.3286009149619611  12:-0.1402034601461886  13:0.17861464228079615  14:-0.0023590012943787253
0  1:-0.18007971225647945  2:0.02778818424933809  3:-0.13996327399737024  4:0.2896153998121537  5:-0.27428112656147263  6:-0.03929340356224972  7:-0.31408727720249835  8:-0.09322228526938652  9:0.0783565616504078  10:-0.014398548652202504  11:-0.18053993119188508  12:-0.0582549719805082  13:-0.08225827864443251  14:0.2084178835059171
0  1:-0.09643516754905017  2:0.0016952067807452546  3:-0.04057903057199211  4:-0.00861663093829248  5:-0.03167322589627566  6:-0.06156458185404337  7:0.09200652071005917  8:-0.004998874649641897  9:-0.02661406268990885  10:0.05374326232741622  11:-0.027534009467455618  12:-0.12118348729550993  13:0.02590495230410611  14:-0.040356748890532534
0  1:0.8754578289041142  2:0.5874337698349237  3:0.7694231298487835  4:0.6630311243542781  5:0.42496638625904026  6:0.3544331146972687  7:0.27150002247698884  8:0.5442746299525936  9:0.22609180677719154  10:0.8256469692088537  11:0.5403747057574902  12:0.31071383857369383  13:0.18499239435777895  14:0.24635933984631814
0  1:0.10646567770511087  2:0.034454128009666476  3:-0.19388488171159324  4:-0.21642347733633896  5:-0.02133313514715549  6:-0.015887980455441996  7:-0.10582455167241944  8:0.01605561900065746  9:-0.1831631041455657  10:0.1277279623055008  11:-0.14131463264769417  12:-0.1231139149359941  13:-0.015302067479529006  14:0.045868414673734356
0  1:-0.14178427298522442  2:0.010604225136378988  3:0.053611748082401905  4:-0.05612954670799287  5:-0.13928542972889355  6:-0.02234399952184568  7:0.018500678726988816  8:0.08341742120834635  9:-0.3866127252518791  10:0.05714945775805391  11:0.145078068808115  12:-0.12639548781761226  13:-0.09207030894746285  14:0.03297913831360947
0  1:0.0410088987162186  2:0.04877591531176149  3:0.004551455621301841  4:-0.04669625890861277  5:-0.2410278548362146  6:0.10155411063295688  7:-0.024257884389381985  8:0.14018325094293918  9:0.5223012292410754  10:0.06605673838483456  11:-0.0242824090917629  12:-0.25231303960242873  13:-0.2667533050624589  14:-0.3483827962483564
0  1:-0.1012384015017821  2:0.48566529518275664  3:-0.003556578402366833  4:-0.15581398469052316  5:-0.2658248273968364  6:-0.31956407004960863  7:-0.3166896924515121  8:-0.009808301463718494  9:-0.31128187078202463  10:-0.2875619845496384  11:-0.06549128284023671  12:0.02085092394709358  13:0.009769504572350736  14:-0.10038678716715978
0  1:0.13579637883663798  2:-0.009617626561472725  3:-0.05332358738768352  4:-0.12998840751385368  5:-0.08714110695362957  6:-0.024910080329926493  7:0.007745249239809334  8:0.15889703600470603  9:-0.007169105531567056  10:-0.08292645863467023  11:-0.20721651250117412  12:-0.14466090664036826  13:-0.031143261729723298  14:0.013684687109631844
0  1:0.3190024565382885  2:0.6966533424667272  3:0.35683905254218723  4:0.14114611821170284  5:0.18967741248017947  6:-0.0720433461239615  7:-0.36436611768573307  8:0.481040067303367  9:0.2643932844678999  10:0.15700223449484996  11:0.09167469155630689  12:0.005151925126658163  13:-0.1818544635108482  14:0.23568387035667324
0  1:-0.08029116642444373  2:-0.30731369319615465  3:-0.11787189880561032  4:0.40535494390908244  5:-0.5098146162934603  6:-0.07218508379654537  7:-0.4165959386916503  8:0.5550423758261532  9:-0.24799193835847683  10:-0.3696371318211703  11:-0.4667266396355782  12:-0.2223112263410296  13:0.026976305241766693  14:-0.40190107145792253
0  1:0.5374882887297138  2:0.14210882591467203  3:-0.00025188625904019163  4:0.060369732300178454  5:0.13718594682291063  6:-0.028596158986312844  7:0.0275607582388231  8:0.25492933923319144  9:-0.2504377439451287  10:-0.10100643145956607  11:0.006365037343852702  12:0.15130925544340018  13:-0.18800625915964386  14:-0.2705552346112755
0  1:0.03356647029308973  2:-0.07185154057607902  3:-0.14600019806048653  4:-0.21410123597257444  5:-0.0707713311675755  6:-0.04272889133942979  7:-0.004659716489973664  8:0.1599732777777778  9:-0.514000924924925  10:-0.4976736203703704  11:-0.14988401269841267  12:0.17945553267973857  13:-0.005806727272727191  14:0.26981309027777783
0  1:-0.025543567424478376  2:0.13720221077882616  3:0.20836607922419467  4:-0.07850412138630602  5:-0.06883872972502612  6:0.0028107742513896303  7:-0.025270089312130192  8:0.1511083087650092  9:0.028781348703733348  10:-0.1321310756629411  11:-0.2119591403963558  12:-0.4559994472483274  13:-0.06388720781782321  14:-0.19539964893573308
0  1:-0.059495058237309224  2:0.14858911530465374  3:0.05052036045364891  4:0.15185125477599332  5:-0.05760126435781415  6:0.09359320369374213  7:-0.01727318121301775  8:0.08364440468528322  9:-0.3657639137302983  10:-0.09811898559062023  11:-0.13288266082464548  12:0.014195931159840663  13:0.1435135085171239  14:0.18384770929898092
0  1:0.19995612860306594  2:-0.4045339090925245  3:-0.3458069246657902  4:-0.24060897995679537  5:0.6280821221332713  6:-0.06315922724284265  7:-0.4293489734549639  8:0.43771964107754596  9:-0.5708920220694067  10:-0.2913361600920447  11:-0.3910078246830092  12:-0.204896573616429  13:-0.19903434229872688  14:0.18979005972633148
0  1:-0.012960638274680797  2:0.03652072845034385  3:0.2084236070019724  4:-0.1339386510566357  5:0.07691584946049426  6:0.1620580563026717  7:-0.04921249315828401  8:0.0926799058271913  9:-0.08898358567443182  10:-0.01605169351303967  11:-0.3021720917629381  12:-0.052507523997370145  13:0.1561354550236089  14:-0.07487131967044709
0  1:0.3902026773936814  2:0.13266508717593334  3:-0.05061690477755862  4:-0.2500920984690523  5:-0.11874891365974394  6:-0.3161883687765226  7:-0.3420368507355359  8:0.31231546418561196  9:0.15345461250599715  10:0.09710855325443785  11:-0.3213425687235843  12:0.028173546467107523  13:-0.2624213593329747  14:-0.4598841534763315
0  1:0.4984561968580227  2:-0.2355467196901044  3:0.38359231854043396  4:-0.14614465203343666  5:-0.4058503154464941  6:-0.3638246344510189  7:-0.30670515368178825  8:0.7630942100591718  9:-0.325081699504238  10:-0.027068492932281443  11:-0.08411824378698228  12:-0.303644952836756  13:-0.33084863959117805  14:-0.19759571782544388
0  1:0.28942418421052624  2:0.0922659189189189  3:0.012221194444444463  4:-0.10492882857142855  5:-0.29055147058823527  6:-0.24429066666666674  7:-0.07670646875000003  8:0.03447320507630019  9:0.0166612008635855  10:0.07036416650230114  11:0.0011641653423499559  12:-0.20845979063696496  13:-0.1963604782140936  14:-0.09965567991863904
0  1:-0.03783549228347003  2:-0.1602106750715212  3:-0.04656079536489152  4:-0.23724637820982442  5:0.023217287465676605  6:-0.1879283600502062  7:-0.3386611089332677  8:-0.010055953908439748  9:-0.5857653627059012  10:-0.19980986900065745  11:0.03588608368554522  12:0.2951281308736514  13:-0.18255477945131784  14:-0.09885792215236681
0  1:0.544117692030866  2:0.3754249079552927  3:0.3173418509752357  4:-0.017118647356062746  5:0.2697847194183393  6:0.0471559491363338  7:-0.09465106239727152  8:0.45105131899027656  9:0.18869613755175296  10:0.029354168255533632  11:-0.16194378976237436  12:-0.176761554511351  13:-0.39629066009204483  14:-0.1335174693869165
0  1:0.3510995164884598  2:-0.020854329264175353  3:0.08885835492000876  4:-0.03537280092044714  5:-0.1512261944347759  6:-0.14509583246667868  7:0.21851602247698892  8:0.6490722294024015  9:0.4425445529790144  10:0.023153536982248545  11:0.24369312153658318  12:0.24606758587616517  13:-0.1468055168250553  14:-0.5217236539899739
0  1:-0.10022072133983877  2:0.028686191232652758  3:-0.1534954601687486  4:-0.2005469019066404  5:-0.22954377686893296  6:-0.015070443009981466  7:0.4085445711702827  8:0.1648346373749958  9:0.340919394441779  10:-0.09793632423843962  11:0.10426743103221559  12:0.05595721791004372  13:-0.29868847432908974  14:-0.26768088611522023
0  1:0.22042518652894558  2:0.18850126533041917  3:0.21209552016217403  4:-0.13200597967502578  5:-0.28945605868816965  6:-0.004450913274759452  7:-0.00172859210634452  8:0.12202910955396376  9:-0.33657877566323713  10:-0.1875886188910804  11:-0.04441110004696161  12:0.0711503316703407  13:0.3338792503137888  14:-0.06142319830703483
0  1:0.8857940494999827  2:0.7586664072889459  3:-0.19519477060048224  4:-0.22362777770263928  5:-0.1607874217233245  6:-0.03186748162094316  7:0.5816385396737345  8:0.5922559726288106  9:0.0339340366401905  10:-0.0046891735700197446  11:-0.32795990641495265  12:-0.3451322969988785  13:-0.21122138491423106  14:-0.12963666502301116
0  1:-0.09106615189106892  2:0.3720873567532029  3:0.09527541431076052  4:0.23421308614633232  5:-0.0611669785164559  6:-0.0031069150080688264  7:-0.10752129063938203  8:0.08771300091698675  9:0.02864021740675588  10:-0.4267989180363796  11:0.0213093622241007  12:0.1285107547472638  13:0.32750218349172205  14:-0.2606775717044707
0  1:-0.1325193421052632  2:0.327432891891892  3:-0.3748095555555555  4:-0.0964978571428572  5:-0.1989313823529412  6:0.07321612121212126  7:-0.22024796875000002  8:0.1647804794802588  9:-0.3995841821347975  10:-0.16702596383957916  11:-0.02257185907767449  12:0.2602656145917933  13:-0.23048551551013086  14:-0.24569609364727152
0  1:0.06155436196754215  2:-0.0011194034152495727  3:-0.06812157527942143  4:-0.05583908297172912  5:-0.0021036537107939884  6:-0.1681771564760026  7:-0.08963729322813939  8:-0.11975252908405125  9:-0.09493279293494676  10:-0.16414392115932502  11:-0.07801447722363106  12:0.25606620097072363  13:-0.14313617452632835  14:-0.07525319608809994
0  1:-0.15863884778020002  2:0.05308285598024063  3:0.04609470994959457  4:0.00370031674650138  5:0.04854753540627296  6:-0.24999638108899647  7:0.033961403948882314  8:-0.06017303417073255  9:-0.08643659271105429  10:0.007924999342537797  11:-0.2294567066403682  12:0.034267342228410054  13:0.19093333966887815  14:-0.02103919189677842
0  1:0.04192558204436135  2:0.19772708328446792  3:0.16494054755643223  4:-0.1410965762937916  5:0.082102946416831  6:-0.20430199181160727  7:0.06895958984631817  8:0.5341413114640646  9:-0.18380791810153346  10:-0.28982160486522024  11:-0.4604863777589931  12:-0.06403634015933787  13:0.31021505713944175  14:0.21679117478221563
0  1:0.11451347368421051  2:-0.18545035135135138  3:-0.17026280555555542  4:-0.22871697142857142  5:0.02527247058823528  6:0.20450681818181815  7:0.04998406249999998  8:-0.05567173326066649  9:-0.49817170574124403  10:-0.0011056489151872878  11:-0.49170194928148775  12:-0.20683521528019486  13:0.6283125795230411  14:-0.11171618176775161
0  1:-0.09961363388006503  2:0.10940173539812  3:-0.0411300628424282  4:-0.10811317409598951  5:0.3359533875933016  6:0.1885940050803897  7:0.061597760519395126  8:0.013785247586421698  9:-0.193466418679034  10:0.10802641222879686  11:0.09709451918850381  12:-0.15795529289940824  13:0.18986564766003225  14:0.09325614700443789
0  1:-0.26725830381674104  2:-0.4063162151855998  3:0.32599682922419465  4:0.7001786102376257  5:-0.7595245718567507  6:-0.43792530111768585  7:0.7463174689143657  8:0.12543084037509955  9:-0.40223651637436264  10:0.3877058826977866  11:0.009393448163802026  12:0.10575761702827088  13:0.494831772039926  14:-0.2148949671063446
0  1:0.1888076130834976  2:-0.1794397497023651  3:0.014554985590620208  4:0.10745623103221565  5:-0.09369047515179638  6:-0.33219292032753583  7:-0.037875011916502326  8:0.22390723684210523  9:-0.07291948648648643  10:-0.20665625  11:-0.06268225714285713  12:0.04551526470588231  13:0.021027424242424278  14:-0.013655281250000036
0  1:-0.158848357832451  2:0.30265344378698233  3:0.3117296019066404  4:-0.12989512983939144  5:-0.04399214671075529  6:0.030424912318450785  7:-0.15595881823224847  8:-0.02139018666735875  9:-0.8569802912557526  10:-0.0875733831360947  11:0.3735574091105475  12:0.17214617707003904  13:-0.1434230418385033  14:-0.2398277223454964
