1  1:-0.5736916218108973  2:0.005297435493421046  3:0.35635033305743247  4:-0.5523340702083332  5:0.4309205513392857  6:-0.0939087037867647  7:-0.6077469294871793  8:0.05794011842105264  9:0.3114221418918918  10:-0.46566336111111084  11:0.34996853571428566  12:-0.12107666176470584  13:0.0277499976923077  14:-0.11685845999999997  15:0.0332360548648649  16:0.18562139277777776  17:0.05187649857142853  18:-0.16403816882352948  19:-0.5129890570673079  20:0.11526367365131578  21:0.07347698238175672  22:-0.322146818125  23:0.08366782205357136  24:0.09625709180147053  25:-0.2831735877564103  26:-0.09003329328947372  27:0.29756311709459465  28:-0.36097075944444446  29:0.2964915296428572  30:-0.08396078779411767  31:-0.40613887886217953  32:-0.024140996085526306  33:0.18545114319256753  34:-0.2898730799305555  35:0.19126254348214278  36:-0.02605433246323531
1  1:-0.32525599237179487  2:0.0033281432894736495  3:-0.03535201101351357  4:0.22261698444444442  5:-0.22482410321428578  6:0.014187728970588231  7:-0.2363549743589742  8:0.03918610526315789  9:-0.054289513513513514  10:0.1157906666666667  11:-0.12438514285714283  12:-0.002993647058823535  13:-0.020889435272435933  14:-0.13865326648026313  15:0.019552100625  16:0.10744956312500002  17:-0.15225746651785715  18:-0.20825360452205877  19:0.001204685112179481  20:-0.03679890490131578  21:0.021696202922297316  22:0.00044332784722222866  23:-0.03486478151785712  24:-0.047078078933823486  25:-0.04676348596153849  26:-0.06945795013157896  27:0.007615857905405379  28:0.1041515622222222  29:-0.12738641035714288  30:-0.018258110735294125  31:-0.11990015527243589  32:-0.20505379503289467  33:0.08930774684121617  34:0.034661179930555557  35:-0.10335226151785708  36:-0.013315344375000024
1  1:-0.24481079206730788  2:0.07190931167763158  3:-0.15489387626689177  4:0.01424769270833335  5:-0.08451745580357145  6:0.11082648988970589  7:-0.17554462980769237  8:-0.06256733223684208  9:-0.130785856418919  10:0.10271327083333327  11:0.001717348214285725  12:0.025704018382352967  13:-0.1680904412820513  14:-0.022673421578947386  15:-0.27676437378378377  16:0.32604302111111105  17:-0.2427440242857143  18:0.3035030776470588  19:-0.04314065544871791  20:-0.1316680690789474  21:-0.11549904560810813  22:-0.06266445138888886  23:-0.005110337500000004  24:0.015053908088235276  25:-0.07128750057692305  26:-0.10461345118421057  27:-0.014938453175675687  28:-0.10749160388888887  29:-0.01901603178571431  30:0.3636118092647058  31:-0.13342883134615394  32:-0.1086147880263158  33:0.16685512250000006  34:-0.1791409816666667  35:0.020834043928571445  36:0.1962744416176471
1  1:-0.29645597955128206  2:-0.0814357711842105  3:0.027951682229729706  4:0.057033762222222215  5:-0.08709281892857146  6:-0.028762697499999997  7:-0.17861343589743586  8:-0.1817896842105263  9:0.059170486486486484  10:0.06626677777777779  11:-0.041058285714285714  12:-0.024888941176470575  13:-0.060999538717948616  14:-0.014587211052631551  15:0.21010323972972975  16:-0.22579468166666658  17:0.01687586714285718  18:0.05215005117647059  19:-0.28630354168269223  20:-0.28733120595394734  21:0.2714079033277028  22:0.0555944867361111  23:0.036753271339285694  24:-0.18439796481617643  25:-0.20520044237179486  26:-0.053278751447368405  27:0.003127625472972953  28:-0.11963397666666666  29:-0.018669798928571433  30:-0.006382418088235288  31:-0.19619655487179488  32:-0.2431574178947368  33:0.19663908324324322  34:-0.09130335999999996  35:-0.05843687428571427  36:-0.06580780117647056
1  1:-0.3049852371794872  2:-0.003520789473684223  3:-0.1633523175675676  4:0.10570947222222218  5:0.05511736428571428  6:-0.010817132352941197  7:-0.26793890384615376  8:0.07749567105263155  9:-0.20740923648648638  10:0.15794238888888879  11:-0.0031401785714285867  12:-0.01926877941176471  13:0.10894542613782043  14:0.1397510490460526  15:-0.2034301592398649  16:0.0027919181250000086  17:-0.26665054294642854  18:-0.20357777158088233  19:-0.22913065391025647  20:0.07639056171052631  21:-0.16821822587837837  22:-0.05531809333333333  23:-0.07190198178571426  24:-0.1056551636764706  25:-0.10693184886217952  26:-0.11806400490131584  27:-0.09698915180743245  28:0.05205855631944447  29:0.025853019196428597  30:0.04281105194852941  31:-0.24195061698717948  32:0.04804058223684209  33:-0.14426132939189187  34:0.036417756944444435  35:0.023743591071428517  36:-0.12237634926470593
1  1:-0.44961838604166676  2:0.01681968128289471  3:-0.0323809538344595  4:0.10185024104166665  5:-0.14316309366071428  6:0.008469872536764745  7:-0.4431223653846151  8:-0.00886327631578949  9:-0.01264829054054052  10:0.06664974999999997  11:-0.009356321428571438  12:-0.06320863235294125  13:0.08954967588141023  14:0.08065964720394739  15:0.10865175211148649  16:-0.06536835590277777  17:0.09387873348214283  18:0.06661454871323529  19:-0.33373190193910257  20:-0.10376589476973688  21:0.05176847359797296  22:0.05646525895833335  23:0.061521792767857124  24:-0.19628671113970586  25:-0.1520851606570513  26:-0.10465683963815789  27:0.16299511359797297  28:-0.12692273437500004  29:0.011162233482142821  30:0.059378383272058854  31:-0.20337018783653837  32:-0.09003391450657894  33:0.030544326976351382  34:-0.10754778687499994  35:-0.08515762723214279  36:0.06485384621323532
1  1:-0.30820583719551287  2:-0.16269444213815787  3:0.1092217438682432  4:-0.004245723680555545  5:-0.08210987651785713  6:0.23204298150735295  7:-0.2851794246794871  8:-0.11815875328947371  9:0.06782067060810806  10:0.06374221527777776  11:-0.1819764375  12:0.2690780772058824  13:0.07663304767628205  14:-0.06046820476973683  15:0.14864922846283785  16:-0.17712600173611104  17:-0.09477958794642857  18:0.2631164972426471  19:-0.18264366051282055  20:0.06580728105263157  21:-0.0948753589189189  22:0.050985476666666675  23:-0.18251054857142857  24:0.21677996  25:-0.14501310794871797  26:-0.12529238473684215  27:0.29196592081081074  28:-0.1551059538888889  29:-0.035061489999999994  30:0.23575761882352944  31:-0.2652189371955128  32:-0.18466589082236834  33:0.2811282391385136  34:-0.08275760076388884  35:-0.23851240437499993  36:0.2600073572426471
1  1:-0.35449338564102567  2:-0.25488328631578944  3:0.28736460756756754  4:-0.1107319988888889  5:0.16839179428571424  6:-0.17249988941176478  7:-0.30543475000000003  8:-0.14506027631578955  9:0.15275443918918918  10:-0.04065641666666663  11:0.12200739285714281  12:-0.12372901470588238  13:0.02811014024038454  14:0.15042078786184207  15:0.20070357994932436  16:-0.2523297318750001  17:0.22816323205357147  18:-0.045322579669117645  19:-0.6505035513461536  20:-0.3037055593421052  21:0.5229959092567565  22:-0.1533337905555554  23:0.028910251071428694  24:-0.28443323573529394  25:-0.20838755519230767  26:-0.12642052644736843  27:0.30423369979729736  28:-0.34300857111111094  29:0.31295184678571425  30:-0.17359550191176465  31:-0.34755872435897445  32:-0.20970409210526308  33:0.2701763986486485  34:-0.27191512500000015  35:0.24259126428571431  36:-0.04397257352941178
1  1:-0.332644081426282  2:-0.11621743884868425  3:0.1951949891385135  4:-0.10024385909722225  5:-0.2017957715178572  6:0.2570387940073529  7:-0.37532527083333317  8:-0.16448812171052635  9:0.3019794138513513  10:-0.07695131249999994  11:-0.21068679464285708  12:0.29501460661764706  13:-0.14843466386217954  14:-0.02331872121710528  15:-0.02030159248310814  16:-0.23530167881944453  17:-0.10220972723214286  18:0.26068719209558816  19:-0.19127097365384613  20:-0.18376330776315788  21:0.20278970763513512  22:-0.0816775025  23:-0.07637446892857142  24:0.053034876911764714  25:-0.26676826339743576  26:-0.0966776919736842  27:0.21862679817567576  28:-0.2533719844444444  29:-0.21092643321428567  30:0.3514009151470589  31:-0.38389938358974357  32:-0.1926592821052632  33:0.4188894843243245  34:-0.2822536511111111  35:-0.2059547942857143  36:0.29068551882352944
1  1:-0.4113392147596153  2:0.07201281970394739  3:0.12223828103040542  4:-0.1652621507638889  5:0.06053286348214287  6:0.016146860183823556  7:-0.37073882211538456  8:0.038239720394736824  9:0.10180663006756759  10:-0.1157935763888889  11:0.05388227678571426  12:0.05420009191176471  13:0.07603811267628204  14:0.08186861417763158  15:0.09958609076013511  16:-0.01147279784722223  17:0.10277262133928573  18:0.07837937547794122  19:-0.13570201681089744  20:-0.036177971348684224  21:0.1362676630574324  22:-0.03337202631944443  23:0.007197310625000001  24:0.01764023503676471  25:-0.09574037974358976  26:0.11530995736842105  27:0.12230233702702696  28:-0.11785172333333335  29:0.010369015714285707  30:0.04397263941176473  31:-0.34804786179487174  32:-0.12592109263157897  33:0.33178125324324326  34:-0.2044421927777777  35:-0.11407372428571427  36:0.3164121276470588
1  1:-0.4347379800641025  2:-0.1477619564473684  3:0.3356073089864865  4:-0.27954132750000005  5:-0.03245031178571427  6:0.11195275044117647  7:-0.4925947451923076  8:-0.13883572697368424  9:0.23791553547297295  10:-0.24472202083333328  11:0.12464741964285708  12:0.09066153308823531  13:-0.095532015400641  14:-0.03104407503289479  15:-0.1982243885641892  16:-0.035106636180555595  17:0.05427976276785715  18:0.2770040094485293  19:-0.15332405153846154  20:-0.1768780452631579  21:0.11213350189189188  22:-0.1348925872222222  23:-0.004970572857142832  24:0.0894475570588235  25:-0.21850405128205125  26:-0.02038778947368418  27:-0.06752199999999997  28:-0.0020223055555555285  29:-0.1528042571428571  30:0.19733647058823534  31:-0.2111868295032052  32:-0.040001186217105265  33:-0.08237951153716216  34:-0.14103243826388887  35:-0.11470413437499996  36:0.2718196248897057
1  1:-0.40462838461538464  2:-0.11004615789473689  3:0.37357216216216205  4:-0.4379128611111111  5:0.046586171428571424  6:0.3547229411764705  7:-0.43162865544871803  8:-0.06348658223684206  9:0.022319657094594606  10:-0.1909331319444444  11:0.002356919642857139  12:0.3535528566176469  13:-0.020685461538461524  14:0.14096199999999998  15:0.013436486486486482  16:0.09044752777777781  17:-0.11373651428571428  18:-0.09212217647058822  19:-0.096351484375  20:0.03697725575657895  21:-0.21581082221283784  22:0.2114259670138889  23:0.0032639263392857144  24:0.09227870312499997  25:-0.17326649399038457  26:0.0011487952302631644  27:0.07348181630067567  28:-0.12055152604166669  29:-0.0074562415178571475  30:0.08271498253676472  31:-0.07050492923076919  32:-0.1581049968421052  33:-0.015461884324324309  34:0.06006645666666666  35:-0.04984396571428569  36:-0.023038924705882348
1  1:-0.3963482910416666  2:-0.07317596516447371  3:0.05519032630067569  4:0.11848884645833335  5:-0.12152416366071428  6:-0.025118646433823496  7:-0.2949223092948718  8:-0.022837437499999974  9:-0.040297302364864854  10:0.005756659722222212  11:-0.08242822321428567  12:0.027527488970588224  13:0.06296570153846155  14:-0.06202301789473686  15:-0.04028128432432432  16:-0.20189332666666676  17:-0.408047262857143  18:-0.18541582470588236  19:-0.6792827032211538  20:0.24404718615131582  21:-0.13641598315878373  22:0.013016388125000031  23:-0.12364061937499997  24:0.11689711386029407  25:-0.2744566382211539  26:-0.09560633305921053  27:0.02379885346283786  28:0.067309609375  29:-0.31192665937499997  30:-0.01788484834558826  31:-0.34756282065705124  32:-0.00018734700657892982  33:-0.18248234572635136  34:-0.12380020548611112  35:-0.04536586151785713  36:0.11557786003676468
1  1:-0.4555289395032051  2:0.07036943667763156  3:0.03583472508445947  4:-0.029503703125000044  5:0.05720551562499996  6:-0.14765877849264708  7:-0.48513273237179505  8:0.010382483552631614  9:0.13825392736486491  10:-0.07492378472222225  11:-0.00852629464285713  12:-0.12783814338235291  13:0.20937308916666675  14:-0.14107789460526313  15:-0.0061830247972973085  16:0.04116352250000001  17:0.05616227250000003  18:0.01853051220588234  19:-0.21324656544871806  20:-0.06193710539473685  21:0.03416116195945948  22:0.06970285666666669  23:-0.004114430357142841  24:-0.06874101955882354  25:-0.09334549437499999  26:0.022822677993421067  27:-0.08251300315878377  28:-0.007891443680555535  29:0.11467700419642858  30:0.016078727683823516  31:-0.10840314846153848  32:-0.0888840652631579  33:-0.013538161351351339  34:-0.06709418222222222  35:0.012935950000000005  36:-0.039978624705882336
1  1:-0.11981626732371793  2:-0.07218607371710534  3:-0.24957390072635133  4:0.15058888118055558  5:-0.09211180437499998  6:-0.006732089080882344  7:-0.18525807852564094  8:-0.04468737171052632  9:-0.19912385641891886  10:0.11539686805555556  11:-0.09565386607142856  12:0.05775373897058822  13:-0.12157613621794877  14:-0.3495751743421054  15:0.012600954391891864  16:0.21260872222222207  17:-0.08702214464285718  18:-0.13683187132352945  19:-0.20252468719551273  20:-0.1132293125328947  21:-0.26703308451013524  22:0.4519108020138888  23:-0.09944357366071434  24:0.05722785062499997  25:-0.044899465400641055  26:-0.11892665529605266  27:-0.10587706694256759  28:0.13119710479166663  29:0.05617575276785717  30:-0.1704282839338236  31:-0.1462591852724359  32:-0.11408381121710526  33:-0.017325487212837845  34:0.13453659854166664  35:-0.07550812723214287  36:-0.07674374275735292
1  1:-0.391075884679487  2:-0.10765468960526321  3:0.06398077682432432  4:0.09356239138888887  5:-0.09187305607142858  6:-0.1780001666176471  7:-0.3861412115384616  8:-0.08626880263157893  9:0.03733562837837835  10:0.0016416944444444278  11:0.07857539285714285  12:-0.23569613235294112  13:-0.21956055706730768  14:0.39089937036184214  15:-0.2924504061317567  16:0.28139257631944453  17:-0.15601470366071427  18:0.31728447488970585  19:-0.2983345394871795  20:-0.1255831757894737  21:-0.035270857297297266  22:-0.018393037777777805  23:-0.03276013714285714  24:-0.08864672470588233  25:-0.30986087826923076  26:0.3122873288157895  27:-0.35832176236486485  28:0.10247007055555556  29:-0.11329564750000003  30:0.08820889661764705  31:-0.49816914501602566  32:0.2339244714144737  33:-0.20448542883445947  34:0.02459379729166668  35:-0.1663999336607143  36:0.06245912400735298
1  1:-0.41887723134615396  2:0.09751701855263156  3:0.04389684952702698  4:-0.16507159555555556  5:0.06880032250000005  6:-0.04902128191176467  7:-0.32544102564102567  8:0.11662368421052634  9:-0.07956756756756755  10:-0.07586666666666661  11:0.07744571428571426  12:0.03993529411764702  13:0.030518747932692287  14:0.10527054115131584  15:-0.3407085146452702  16:-0.03404451381944443  17:-0.1993536600892857  18:0.028022216654411753  19:-0.32567455519230765  20:0.2810628235526317  21:-0.2910905069594595  22:-0.17178220861111113  23:-0.00357347321428571  24:0.039751277499999974  25:-0.22960409673076923  26:0.14584580671052635  27:-0.07947194371621623  28:-0.0417242261111111  29:0.10675329392857151  30:-0.2126880274999998  31:-0.657184690528846  32:0.3671822148355263  33:-0.2265002362668919  34:0.00278052298611111  35:0.09996425491071433  36:-0.08834977378676472
1  1:-0.47513277950320515  2:-0.00617142042763159  3:-0.006884318969594582  4:0.2988865936805555  5:-0.307982304375  6:-0.018128961139705885  7:-0.4341571169871794  8:0.003739009868421017  9:-0.06025061317567565  10:0.29670520138888884  11:-0.39234722321428556  12:0.012288444852941154  13:-0.15755552693910255  14:-0.158830174375  15:-0.002674268969594614  16:0.16380753812499996  17:0.06138827776785713  18:-0.17083652731617646  19:-0.17285229641025643  20:-0.13534388210526313  21:-0.06369501297297298  22:0.06677565999999999  23:0.014384045714285707  24:0.03053113058823528  25:-0.34275606570512834  26:-0.11539113486842101  27:-0.08095709290540543  28:0.2123227499999999  29:0.033105626785714215  30:-0.101452768382353  31:-0.61988285463141  32:-0.054883849638157865  33:-0.0013809943750000338  34:0.3230723639583333  35:-0.3088845429464283  36:0.0001008497426470379
1  1:-0.32151133988782055  2:0.10669474246710527  3:-0.11905413761824314  4:0.02138595493055555  5:-0.019671320089285727  6:0.03954686077205886  7:-0.3301276041666666  8:0.07702919407894737  9:-0.0514271537162162  10:0.00192690972222222  11:-0.03882165178571426  12:0.06622141544117648  13:-0.17941285296474352  14:-0.24074929687499996  15:0.004291765624999983  16:-0.2657558003472223  17:-0.3538638915178572  18:0.3742748391544118  19:-0.17947679206730763  20:-0.1914227771381578  21:-0.15897318032094593  22:0.3462083315972222  23:0.007321612053571439  24:-0.18812313143382345  25:-0.14730528980769234  26:-0.08892619750000001  27:0.004895660608108085  28:-0.12125946833333333  29:-0.1182794317857143  30:0.2920358142647059  31:-0.18484763719551292  32:-0.15990837042763156  33:-0.08272298315878374  34:0.1370120409027778  35:0.004216214910714282  36:0.1655790910661765
1  1:-0.16691409878205132  2:-0.15051605407894736  3:-0.0542706556081081  4:-0.08365232666666664  5:0.06447395392857146  6:0.11861027750000007  7:-0.16531328365384604  8:-0.14954647697368417  9:-0.04563747804054056  10:-0.01096075694444444  11:0.09216541964285717  12:0.07830048897058824  13:0.05921718839743589  14:-0.05596564486842102  15:-0.12671367317567564  16:-0.009342947499999952  17:0.1670792867857143  18:-0.010696690147058848  19:-0.361011001025641  20:-0.27888475999999995  21:0.14774426702702703  22:0.15172083444444437  23:-0.22072954857142862  24:-0.0023859658823529102  25:-0.18406254288461538  26:0.017631494868421072  27:-0.08656188425675677  28:-0.0552915066666667  29:0.05669024964285718  30:0.050122018088235326  31:-0.1917863694871795  32:-0.23652894263157886  33:0.08089152891891893  34:0.11779478777777778  35:-0.1724329642857143  36:0.07233650999999999
1  1:-0.4418111541025641  2:0.09682459947368424  3:0.03811456945945947  4:-0.12195037888888893  5:0.08466829857142856  6:-0.050503490000000005  7:-0.34156797435897435  8:-0.02208321052631578  9:0.15217640540540536  10:-0.20165788888888891  11:0.08927185714285717  12:0.00963541176470589  13:0.11288216139423078  14:-0.1813074924013157  15:0.05330834076013508  16:-0.041406224236111094  17:-0.08974130723214278  18:-0.1724852061397058  19:-0.3347077962179486  20:-0.061377901447368405  21:0.42830249979729723  22:-0.4121249377777778  23:0.27177150392857136  24:-0.03425758132352943  25:-0.14985378179487172  26:-0.19660856526315787  27:0.11858362513513518  28:-0.19280522944444442  29:0.10384617000000007  30:0.00716355470588233  31:-0.3279724348717949  32:-0.20890646105263158  33:0.2546647545945946  34:-0.5071463233333334  35:0.30793435999999996  36:0.10728914823529412
1  1:-0.5147942471794874  2:0.009463724210526358  3:0.23766931027027027  4:-0.26688784888888883  5:0.2016411085714286  6:-0.25454650117647054  7:-0.3670655384615384  8:-0.0005634736842105608  9:0.02935599999999998  10:-0.10434788888888892  11:0.12431142857142857  12:-0.21335576470588238  13:-0.09617679950320508  14:0.024291492467105266  15:0.05046818265202705  16:0.005774686875000004  17:-0.09653417866071427  18:-0.02209910908088236  19:-0.6548372091185896  20:-0.16317496148026311  21:0.4574833387331081  22:-0.2402259672916666  23:0.06755923062500001  24:-0.2706032208455882  25:-0.338313174503205  26:0.02955196878289478  27:0.13296484413851345  28:-0.15685320131944447  29:0.07462934562499998  30:-0.03491381496323531  31:-0.46560656283653845  32:-0.10600962305921058  33:0.2688623621114866  34:-0.16715117020833328  35:-0.03049737294642857  36:-0.0909570501102941
1  1:-1.0130766851923074  2:0.885111980394737  3:-1.075059366689189  4:1.0800648738888892  5:-1.0306895289285714  6:1.0840546666176472  7:-1.2522990528846154  8:1.0509807598684209  9:-1.1414994375  10:1.3540557013888892  11:-1.210013794642857  12:1.1988285772058822  13:-0.11028024719551283  14:-0.4829638100328946  15:0.1512204548141892  16:0.005701484375000034  17:-0.020819062946428556  18:0.634852409007353  19:-0.44075185230769204  20:0.05729477157894738  21:-0.14687825189189188  22:0.24594460666666654  23:-0.4784136685714283  24:0.6539875047058823  25:-0.305316609375  26:0.042132041940789525  27:-0.4213043661317568  28:0.3959998177083333  29:-0.31177095223214285  30:0.6254092251838237  31:-0.2657542711698718  32:0.29047274404605256  33:-0.15532093180743245  34:0.502135177013889  35:-0.28216040508928575  36:0.5567453072426471
1  1:-0.2757185109134615  2:-0.06342412569078948  3:0.044126399949324324  4:-0.05964149937499999  5:0.12166911419642848  6:-0.019417098639705865  7:-0.21570025801282058  8:-0.021581845394736832  9:0.014726751689189181  10:0.0040039513888888885  11:0.03262599107142856  12:-0.051369055147058806  13:0.055727879423076915  14:0.1450399222368421  15:-0.19219317722972976  16:-0.18509027944444442  17:-0.10384183035714284  18:0.1887525775  19:-0.23249231924679492  20:-0.09781467437500002  21:-0.07959889464527027  22:0.004533446458333342  23:0.04065384276785711  24:-0.17157896628676475  25:-0.13652809975961538  26:-0.15019641200657893  27:0.03509704603040545  28:-0.07027863715277775  29:0.04621557276785717  30:0.008428692095588265  31:-0.22012527283653838  32:-0.16322031332236844  33:0.0920816068412162  34:0.07909596701388888  35:-0.07547850223214285  36:-0.1634579659926471
1  1:-0.16334216860576925  2:-0.33214377832236847  3:0.10635924521959457  4:-0.0356085715972222  5:-0.048866194375  6:-0.056575548639705875  7:-0.24802282692307684  8:-0.34529882894736835  9:0.13915214189189187  10:0.024313305555555595  11:-0.1084423214285714  12:-0.04245416176470583  13:-0.0972235057852564  14:-0.10223536055921055  15:-0.4060985709966216  16:0.30375112770833335  17:0.016643699196428573  18:-0.06527698172794116  19:-0.41083439296474367  20:-0.058291334901315814  21:0.04410353035472969  22:-0.18792349937500002  23:-0.07859640651785718  24:0.19121444106617638  25:-0.21509842822115383  26:-0.13101063029605262  27:-0.17511563586148648  28:0.18362009159722226  29:0.04418813633928572  30:-0.16246849422794116  31:-0.27702150527243585  32:-0.08458068911184209  33:-0.002213212618243236  34:-0.051455120763888806  35:0.1276664391964286  36:-0.14840058555147054
1  1:-0.41785557758012815  2:0.15114369865131574  3:-0.25211786018581084  4:-0.017958566041666662  5:0.08482520705357144  6:-0.06836515599264707  7:-0.44205416826923066  8:0.22358993092105253  9:-0.267355883445946  10:0.007923951388888857  11:0.030916491071428562  12:0.040955871323529416  13:0.22117915615384623  14:0.36999763894736837  15:0.3946243262162162  16:0.11801709611111116  17:0.01744872142857144  18:-0.13734421647058812  19:-0.2696882903205128  20:0.11461293434210525  21:-0.03127241263513514  22:0.05801966694444443  23:-0.08192453607142854  24:0.03903706514705885  25:-0.1777411606570513  26:0.13074003865131575  27:0.10222429940878378  28:-0.1004198732638889  29:0.10533714776785714  30:-0.214673546875  31:-0.31581435282051284  32:0.07922966  33:-0.06525979135135133  34:-0.05532063999999998  35:0.1773870742857142  36:-0.10775663999999997
1  1:-0.20099084501602565  2:-0.23021466213815792  3:0.11997621373310816  4:-0.01829753187500002  5:0.07718037419642855  6:-0.1470318715808824  7:-0.2558001939102563  8:-0.11365099013157887  9:0.16214506250000002  10:-0.10514431250000003  11:0.07656349107142858  12:-0.06927302573529409  13:-0.018841754871794913  14:0.10230501894736842  15:0.45733223459459443  16:-0.1741389322222222  17:0.0487106171428572  18:0.2841657282352942  19:-0.17747920025641029  20:-0.07912583736842105  21:0.030777269459459456  22:0.030943709999999965  23:0.07643445857142857  24:-0.15907539294117648  25:-0.11699859615384611  26:-0.09389080263157895  27:0.2532833986486486  28:-0.09406124999999999  29:0.1604400928571429  30:0.031149764705882363  31:-0.3025126461698719  32:-0.10675444213815789  33:0.22108672292229725  34:-0.29675399381944445  35:0.3020842063392857  36:-0.06449952805147059
1  1:-0.4404732707692307  2:-0.17615168210526316  3:0.48658490054054054  4:-0.2997499344444445  5:-0.2964058685714285  6:0.5269697070588235  7:-0.3671070512820513  8:-0.2671736842105263  9:0.43881824324324314  10:-0.23124027777777773  11:-0.3269821428571427  12:0.47219411764705876  13:0.2566231480608974  14:0.05503496246710521  15:0.28079433846283786  16:0.12152988326388897  17:-0.06553716866071431  18:0.01687598591911763  19:-0.20076969871794872  20:-0.1563815789473684  21:0.23631229054054054  22:-0.0690533611111111  23:-0.19896097857142858  24:0.4077065735294117  25:-0.1299428974358974  26:-0.1333817631578947  27:0.3872687837837837  28:-0.1518602222222222  29:-0.12295654285714284  30:0.33072958823529414  31:-0.26420633974358976  32:-0.26080005263157896  33:0.37265972297297306  34:-0.16435659722222218  35:-0.2571199071428571  36:0.3757343970588235
1  1:-0.3586864492948717  2:-0.007117777499999997  3:-0.022474238310810787  4:-0.0987621594444444  5:0.10736017678571426  6:0.062170223970588225  7:-0.34445296314102575  8:0.09580562828947367  9:-0.09797518074324324  10:0.03441306249999998  11:0.08553713392857142  12:-0.05483252573529413  13:0.17582150871794863  14:-0.0841672505263158  15:-0.0006487859459459823  16:-0.029987667777777713  17:-0.15271790857142858  18:0.18668123647058815  19:-0.5388461980128205  20:0.16950988960526311  21:-0.21451625858108117  22:0.07479097944444439  23:-0.006660650357142869  24:-0.007186236323529377  25:-0.1673749950160257  26:0.049454294440789505  27:-0.10124577748310808  28:-0.15145466937499996  29:-0.022927720089285678  30:0.1856120129779411  31:-0.3903727746153844  32:0.239937554736842  33:-0.14357618189189195  34:0.010999390555555563  35:-0.028933110000000033  36:-0.07124467529411765
1  1:-0.1750562390384615  2:-0.09393570118421053  3:-0.03271421533783782  4:-0.1172769997222222  5:0.17170648249999998  6:-0.010925424558823527  7:-0.07568551442307689  8:-0.13223592434210527  9:-0.10071953209459461  10:-0.01567563194444445  11:0.13042034821428572  12:0.04742491544117641  13:-0.2249572451923077  14:0.19671330592105257  15:-0.27265248479729726  16:0.12522006944444442  17:-0.058756394642857174  18:-0.45932470220588234  19:-0.01946603206730768  20:-0.22671578819078944  21:-0.23819315275337838  22:-0.11749082020833335  23:0.1827861813392857  24:0.035538391801470594  25:-0.16682932758012817  26:-0.07357368226973683  27:-0.029075181131756743  28:-5.167437499998632e-05  29:0.010532844196428654  30:-0.12786539055147056  31:-0.05406968435897433  32:-0.2622363415789474  33:-0.09490872351351354  34:-0.033775329444444425  35:0.23921534428571423  36:-0.027385295294117623
1  1:-0.4714840737339746  2:0.1946575124671051  3:-0.21286355410472976  4:0.15258010548611103  5:-0.11720444151785721  6:0.15181450503676472  7:-0.47530525801282025  8:0.24320552302631568  9:-0.20815858614864863  10:0.0535890208333333  11:-0.08114400892857142  12:0.16004748897058826  13:0.15136887293269224  14:0.23241357273026308  15:0.2326136603547297  16:0.09173527368055555  17:0.002599972767857148  18:-0.18579362746323524  19:-0.19460490847756398  20:0.18059002733552623  21:-0.170493773429054  22:0.08131565076388882  23:-0.058587527232142875  24:0.059393436507352904  25:-0.20600923519230782  26:0.0468149843421053  27:-0.008667593716216252  28:0.06857322805555557  29:-0.052028011785714305  30:-0.08200850985294121  31:-0.5830665277083334  32:0.26312971088815784  33:-0.19540031802364857  34:0.1438553910416666  35:-0.10992616294642846  36:0.03405086812499998
1  1:-0.3349255866826923  2:-0.05596795819078943  3:-0.056814647077702694  4:0.05804098687500006  5:-0.13037534294642852  6:0.28197376224264703  7:-0.3255910833333333  8:0.014677249999999972  9:-0.007336939189189221  10:-0.05537733333333335  11:-0.04136560714285717  12:0.20251739705882352  13:0.08565243589743583  14:-0.06497294736842103  15:0.3606421891891891  16:-0.06405147222222222  17:0.11203122857142847  18:0.06160426470588229  19:-0.5246526860416668  20:0.21885483654605264  21:-0.04639829234797307  22:0.0003557049305555158  23:-0.07465520223214293  24:0.16635719900735293  25:-0.16679978365384626  26:-0.11248731907894745  27:0.376059947635135  28:-0.028999194444444463  29:-0.03837507321428574  30:0.1832853786764706  31:-0.43104878155448706  32:-0.05959549898026317  33:0.10515559346283783  34:0.04135240770833329  35:-0.18109090866071423  36:0.1766263195955882
1  1:-0.29610249750000006  2:-0.09949872250000003  3:0.21808066195945947  4:-0.10466866138888892  5:-0.08960888035714286  6:0.24175038044117644  7:-0.22404612820512818  8:-0.10112442105263159  9:0.199681972972973  10:-0.09720072222222223  11:-0.08986471428571431  12:0.17534958823529412  13:-0.0879978018589744  14:-0.43983536434210546  15:0.1619837049324322  16:0.191307707222222  17:-0.11551123464285722  18:-0.022601145147058826  19:-0.3083769638461537  20:-0.16128139421052629  21:0.14947322243243244  22:0.06230000944444444  23:-0.3739738185714285  24:0.11926518411764701  25:-0.1915090860416666  26:-0.15104473911184205  27:0.22673567386824328  28:-0.024335490902777805  29:-0.11332483651785709  30:0.13679870047794124  31:-0.37250200527243593  32:-0.13081209963815785  33:0.28557955224662157  34:-0.12889177631944437  35:-0.056272192232142845  36:0.13293899753676475
